1|5|2021|1.22300000
5|5|2021|132.84580000
13|5|2021|7.86540000
21|5|2021|1.57509999
29|5|2021|4.60200000
3|5|2021|0.86040000
7|5|2021|1.09620000
11|5|2021|38.37400000
19|5|2021|17.03350000
27|5|2021|3.32969999
1|5|2021|1.22300000
5|5|2021|132.84580000
9|5|2021|89.76690000
17|5|2021|1.47420000
25|5|2021|6.46089999
3|5|2021|0.86040000
7|5|2021|1.09620000
15|5|2021|3.98119999
23|5|2021|10.78769999
31|5|2021|28.10800000
